event,reason,step,position,entry_price,exit_price,realized_pips,cost_pips,net_pips,equity_usd,time_in_trade
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,380,1,65.10500725097867,65.10450725097867,-5.000000000023874,1.0,-6.000000000023874,75369.99999993645,0
CLOSE,SL_HIT,381,1,64.99000591089127,64.98950591089127,-5.000000000023874,1.0,-6.000000000023874,75309.99999993622,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,382,1,64.82501704420315,64.82451704420315,-5.000000000023874,1.0,-6.000000000023874,75249.99999993599,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,383,1,64.94501254577409,64.94451254577409,-5.000000000023874,1.0,-6.000000000023874,75189.99999993575,0
CLOSE,SL_HIT,384,1,65.1600170456556,65.15951704565559,-5.000000000023874,1.0,-6.000000000023874,75129.99999993552,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,386,1,65.11501884490991,65.11451884490991,-5.000000000023874,1.0,-6.000000000023874,75069.99999993529,1
CLOSE,SL_HIT,387,1,65.13001351651644,65.12951351651644,-5.000000000023874,1.0,-6.000000000023874,75009.99999993505,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,388,1,65.00000548638184,64.99950548638184,-5.000000000023874,1.0,-6.000000000023874,74949.99999993482,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,389,1,65.04500047384889,65.04450047384888,-5.000000000023874,1.0,-6.000000000023874,74889.99999993459,0
CLOSE,TP_HIT,390,1,64.89000355116923,64.90200355116923,120.00000000000455,1.0,119.00000000000455,76079.99999993463,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,391,1,64.9300151975716,64.9295151975716,-5.000000000023874,1.0,-6.000000000023874,76019.9999999344,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,392,1,64.9550050571285,64.9545050571285,-5.000000000023874,1.0,-6.000000000023874,75959.99999993417,0
CLOSE,TP_HIT,393,1,64.95000926322125,64.96200926322125,120.00000000000455,1.0,119.00000000000455,77149.99999993421,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,394,1,65.26000235717763,65.25950235717762,-5.000000000023874,1.0,-6.000000000023874,77089.99999993398,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,395,1,65.29000992876956,65.28950992876956,-5.000000000023874,1.0,-6.000000000023874,77029.99999993375,0
CLOSE,TP_HIT,396,1,65.25501827451882,65.26701827451882,120.00000000000455,1.0,119.00000000000455,78219.99999993379,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,397,1,65.4700131065652,65.4695131065652,-5.000000000023874,1.0,-6.000000000023874,78159.99999993356,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,398,1,65.68001776134645,65.67951776134645,-5.000000000023874,1.0,-6.000000000023874,78099.99999993332,0
CLOSE,TP_HIT,399,1,65.72000590538815,65.73200590538815,120.00000000000455,1.0,119.00000000000455,79289.99999993337,0
CLOSE,TP_HIT,400,1,65.87001800562115,65.88201800562115,120.00000000000455,1.0,119.00000000000455,80479.99999993341,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,401,1,66.21000298808642,66.20950298808641,-5.000000000023874,1.0,-6.000000000023874,80419.99999993318,0
CLOSE,SL_HIT,402,1,66.53000779275092,66.52950779275092,-5.000000000023874,1.0,-6.000000000023874,80359.99999993294,0
CLOSE,TP_HIT,403,1,66.4100065080786,66.4220065080786,120.00000000000455,1.0,119.00000000000455,81549.99999993299,0
CLOSE,SL_HIT,404,1,66.9200157825312,66.91951578253119,-5.000000000023874,1.0,-6.000000000023874,81489.99999993276,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,405,1,66.8050023932369,66.8045023932369,-5.000000000023874,1.0,-6.000000000023874,81429.99999993252,0
CLOSE,SL_HIT,406,1,66.62000152170368,66.61950152170368,-5.000000000023874,1.0,-6.000000000023874,81369.99999993229,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,407,1,66.46001477417568,66.45951477417567,-5.000000000023874,1.0,-6.000000000023874,81309.99999993206,0
CLOSE,SL_HIT,408,1,66.80000512418478,66.79950512418478,-5.000000000023874,1.0,-6.000000000023874,81249.99999993182,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,409,1,66.69000917185099,66.68950917185099,-5.000000000023874,1.0,-6.000000000023874,81189.99999993159,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,410,1,66.6700082425009,66.6695082425009,-5.000000000023874,1.0,-6.000000000023874,81129.99999993136,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,411,1,66.82001337533337,66.81951337533337,-5.000000000023874,1.0,-6.000000000023874,81069.99999993113,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,412,1,67.1400193388274,67.1395193388274,-5.000000000023874,1.0,-6.000000000023874,81009.9999999309,0
CLOSE,TP_HIT,413,1,67.13000745230187,67.14200745230187,120.00000000000455,1.0,119.00000000000455,82199.99999993094,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,414,1,67.35001515359248,67.34951515359248,-5.000000000023874,1.0,-6.000000000023874,82139.9999999307,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,415,1,67.24501397718267,67.24451397718266,-5.000000000023874,1.0,-6.000000000023874,82079.99999993047,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,416,1,67.36000450422605,67.35950450422605,-5.000000000023874,1.0,-6.000000000023874,82019.99999993024,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,417,1,67.56001482588576,67.55951482588576,-5.000000000023874,1.0,-6.000000000023874,81959.99999993,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,418,1,68.08001258024461,68.07951258024461,-5.000000000023874,1.0,-6.000000000023874,81899.99999992977,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,419,1,67.77501093029284,67.77451093029283,-5.000000000023874,1.0,-6.000000000023874,81839.99999992954,0
CLOSE,TP_HIT,420,1,67.76501284528742,67.77701284528742,120.00000000000455,1.0,119.00000000000455,83029.99999992958,0
CLOSE,TP_HIT,421,1,67.9900025213798,68.0020025213798,120.00000000000455,1.0,119.00000000000455,84219.99999992963,0
CLOSE,SL_HIT,422,1,68.11500390282681,68.11450390282681,-5.000000000023874,1.0,-6.000000000023874,84159.9999999294,0
CLOSE,TP_HIT,423,1,68.02000948247803,68.03200948247803,120.00000000000455,1.0,119.00000000000455,85349.99999992944,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,424,1,68.37001400039681,68.3695140003968,-5.000000000023874,1.0,-6.000000000023874,85289.9999999292,0
CLOSE,SL_HIT,425,1,68.34001594509412,68.33951594509412,-5.000000000023874,1.0,-6.000000000023874,85229.99999992897,0
CLOSE,SL_HIT,426,1,67.73001472965572,67.72951472965572,-5.000000000023874,1.0,-6.000000000023874,85169.99999992874,0
CLOSE,TP_HIT,427,1,67.40001482828178,67.41201482828178,120.00000000000455,1.0,119.00000000000455,86359.99999992878,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,428,1,67.84001577276331,67.8395157727633,-5.000000000023874,1.0,-6.000000000023874,86299.99999992855,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,429,1,67.44001333779339,67.43951333779339,-5.000000000023874,1.0,-6.000000000023874,86239.99999992832,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,430,1,67.43000679866928,67.42950679866928,-5.000000000023874,1.0,-6.000000000023874,86179.99999992808,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,431,1,66.99500550284779,66.99450550284779,-5.000000000023874,1.0,-6.000000000023874,86119.99999992785,0
CLOSE,TP_HIT,432,1,67.07000415896637,67.08200415896637,120.00000000000455,1.0,119.00000000000455,87309.9999999279,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,433,1,67.10000314245742,67.09950314245742,-5.000000000023874,1.0,-6.000000000023874,87249.99999992766,0
CLOSE,TP_HIT,434,1,66.84001532326394,66.85201532326394,120.00000000000455,1.0,119.00000000000455,88439.9999999277,0
CLOSE,TP_HIT,435,1,67.42001464440176,67.43201464440176,120.00000000000455,1.0,119.00000000000455,89629.99999992775,0
CLOSE,SL_HIT,436,1,67.53001402000048,67.52951402000048,-5.000000000023874,1.0,-6.000000000023874,89569.99999992752,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,437,1,67.47000183370709,67.46950183370708,-5.000000000023874,1.0,-6.000000000023874,89509.99999992728,0
CLOSE,TP_HIT,438,1,67.4800111052776,67.4920111052776,120.00000000000455,1.0,119.00000000000455,90699.99999992733,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,439,1,67.64500734113903,67.64450734113903,-5.000000000023874,1.0,-6.000000000023874,90639.9999999271,0
CLOSE,TP_HIT,440,1,67.69000267350991,67.70200267350991,120.00000000000455,1.0,119.00000000000455,91829.99999992714,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,441,1,68.0600175378617,68.0595175378617,-5.000000000023874,1.0,-6.000000000023874,91769.9999999269,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,442,1,68.04000021046802,68.03950021046802,-5.000000000023874,1.0,-6.000000000023874,91709.99999992667,0
CLOSE,SL_HIT,443,1,68.31001407907071,68.30951407907071,-5.000000000023874,1.0,-6.000000000023874,91649.99999992644,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,444,1,68.06000759910184,68.05950759910183,-5.000000000023874,1.0,-6.000000000023874,91589.9999999262,0
CLOSE,SL_HIT,445,1,67.94500965206555,67.94450965206555,-5.000000000023874,1.0,-6.000000000023874,91529.99999992597,0
CLOSE,TP_HIT,446,1,67.87001739194262,67.88201739194263,120.00000000000455,1.0,119.00000000000455,92719.99999992602,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,447,1,68.11501708447966,68.11451708447966,-5.000000000023874,1.0,-6.000000000023874,92659.99999992579,0
CLOSE,TP_HIT,448,1,68.37001060017094,68.38201060017094,120.00000000000455,1.0,119.00000000000455,93849.99999992583,0
CLOSE,TP_HIT,449,1,68.64000529249994,68.65200529249994,120.00000000000455,1.0,119.00000000000455,95039.99999992587,0
CLOSE,SL_HIT,450,1,68.84001931279326,68.83951931279326,-5.000000000023874,1.0,-6.000000000023874,94979.99999992564,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,451,1,68.4600096206419,68.4595096206419,-5.000000000023874,1.0,-6.000000000023874,94919.9999999254,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,452,1,68.7200024911765,68.7195024911765,-5.000000000023874,1.0,-6.000000000023874,94859.99999992517,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,453,1,68.55001148001062,68.54951148001062,-5.000000000023874,1.0,-6.000000000023874,94799.99999992494,0
CLOSE,TP_HIT,454,1,68.69000986294584,68.70200986294584,120.00000000000455,1.0,119.00000000000455,95989.99999992498,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,455,1,68.88001557589133,68.87951557589133,-5.000000000023874,1.0,-6.000000000023874,95929.99999992475,0
CLOSE,SL_HIT,456,1,68.80501572420181,68.8045157242018,-5.000000000023874,1.0,-6.000000000023874,95869.99999992452,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,457,1,68.66001412908672,68.65951412908672,-5.000000000023874,1.0,-6.000000000023874,95809.99999992429,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,458,1,68.75500415518604,68.75450415518604,-5.000000000023874,1.0,-6.000000000023874,95749.99999992405,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,459,1,68.73001496665573,68.72951496665573,-5.000000000023874,1.0,-6.000000000023874,95689.99999992382,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,460,1,68.52001512512274,68.51951512512274,-5.000000000023874,1.0,-6.000000000023874,95629.99999992359,0
CLOSE,TP_HIT,461,1,68.50001100971981,68.51201100971981,120.00000000000455,1.0,119.00000000000455,96819.99999992363,0
CLOSE,SL_HIT,462,1,68.55001423440171,68.54951423440171,-5.000000000023874,1.0,-6.000000000023874,96759.9999999234,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,463,1,68.43001910604657,68.42951910604657,-5.000000000023874,1.0,-6.000000000023874,96699.99999992317,0
CLOSE,TP_HIT,464,1,68.62500213672685,68.63700213672685,120.00000000000455,1.0,119.00000000000455,97889.99999992321,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,465,1,69.02000442140724,69.01950442140723,-5.000000000023874,1.0,-6.000000000023874,97829.99999992298,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,466,1,68.74001757356893,68.73951757356893,-5.000000000023874,1.0,-6.000000000023874,97769.99999992274,0
CLOSE,TP_HIT,467,1,68.84501920098016,68.85701920098016,120.00000000000455,1.0,119.00000000000455,98959.99999992279,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,468,1,68.94700453861032,68.94650453861031,-5.000000000023874,1.0,-6.000000000023874,98899.99999992255,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,469,1,68.73001025765294,68.72951025765293,-5.000000000023874,1.0,-6.000000000023874,98839.99999992232,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,470,1,68.66001541884302,68.65951541884301,-5.000000000023874,1.0,-6.000000000023874,98779.99999992209,0
CLOSE,TP_HIT,471,1,68.60501305677121,68.61701305677121,120.00000000000455,1.0,119.00000000000455,99969.99999992213,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,472,1,68.60501360340878,68.60451360340878,-5.000000000023874,1.0,-6.000000000023874,99909.9999999219,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,473,1,68.46000706694053,68.45950706694053,-5.000000000023874,1.0,-6.000000000023874,99849.99999992167,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,474,1,68.35001979537799,68.34951979537799,-5.000000000023874,1.0,-6.000000000023874,99789.99999992143,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,475,1,68.62501514136099,68.62451514136099,-5.000000000023874,1.0,-6.000000000023874,99729.9999999212,0
CLOSE,TP_HIT,476,1,68.5450073384063,68.5570073384063,120.00000000000455,1.0,119.00000000000455,100919.99999992125,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,477,1,68.83001017908578,68.82951017908577,-5.000000000023874,1.0,-6.000000000023874,100859.99999992101,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,478,1,68.6300097916231,68.6295097916231,-5.000000000023874,1.0,-6.000000000023874,100799.99999992078,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,479,1,68.66000854438491,68.6595085443849,-5.000000000023874,1.0,-6.000000000023874,100739.99999992055,0
CLOSE,TP_HIT,480,1,68.76001747904692,68.77201747904692,120.00000000000455,1.0,119.00000000000455,101929.99999992059,0
CLOSE,TP_HIT,481,1,68.89001797669526,68.90201797669526,120.00000000000455,1.0,119.00000000000455,103119.99999992063,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,482,1,70.02001503798816,70.01951503798816,-5.000000000023874,1.0,-6.000000000023874,103059.9999999204,0
CLOSE,SL_HIT,483,1,69.96001892520884,69.95951892520884,-5.000000000023874,1.0,-6.000000000023874,102999.99999992017,0
CLOSE,TP_HIT,484,1,69.9200008066385,69.9320008066385,120.00000000000455,1.0,119.00000000000455,104189.99999992021,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,485,1,70.09000419085957,70.08950419085957,-5.000000000023874,1.0,-6.000000000023874,104129.99999991998,0
CLOSE,SL_HIT,486,1,70.10000628847015,70.09950628847015,-5.000000000023874,1.0,-6.000000000023874,104069.99999991975,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,487,1,69.82000586419402,69.81950586419401,-5.000000000023874,1.0,-6.000000000023874,104009.99999991951,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,488,1,69.8600040714314,69.8595040714314,-5.000000000023874,1.0,-6.000000000023874,103949.99999991928,0
CLOSE,TP_HIT,489,1,69.87001858404608,69.88201858404608,120.00000000000455,1.0,119.00000000000455,105139.99999991932,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,490,1,70.10501343547291,70.10451343547291,-5.000000000023874,1.0,-6.000000000023874,105079.99999991909,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,491,1,69.97001530434612,69.96951530434612,-5.000000000023874,1.0,-6.000000000023874,105019.99999991886,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,492,1,70.16501914825363,70.16451914825363,-5.000000000023874,1.0,-6.000000000023874,104959.99999991863,0
CLOSE,TP_HIT,493,1,70.10001522713016,70.11201522713016,120.00000000000455,1.0,119.00000000000455,106149.99999991867,0
CLOSE,TP_HIT,494,1,70.53501885048864,70.54701885048864,120.00000000000455,1.0,119.00000000000455,107339.99999991871,0
CLOSE,TP_HIT,495,1,70.74500929157068,70.75700929157068,120.00000000000455,1.0,119.00000000000455,108529.99999991876,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,496,1,71.00501463030828,71.00451463030828,-5.000000000023874,1.0,-6.000000000023874,108469.99999991852,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,497,1,71.21501872297789,71.21451872297789,-5.000000000023874,1.0,-6.000000000023874,108409.99999991829,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,498,1,71.58501514833411,71.5845151483341,-5.000000000023874,1.0,-6.000000000023874,108349.99999991806,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,499,1,71.75501453269466,71.75451453269466,-5.000000000023874,1.0,-6.000000000023874,108289.99999991783,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,500,1,71.95000584945886,71.94950584945886,-5.000000000023874,1.0,-6.000000000023874,108229.99999991759,0
CLOSE,TP_HIT,501,1,71.79001572329034,71.80201572329034,120.00000000000455,1.0,119.00000000000455,109419.99999991764,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,502,1,72.45500192533613,72.45450192533613,-5.000000000023874,1.0,-6.000000000023874,109359.9999999174,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,503,1,72.64001248024101,72.63951248024101,-5.000000000023874,1.0,-6.000000000023874,109299.99999991717,0
CLOSE,SL_HIT,504,1,72.1600167058962,72.1595167058962,-5.000000000023874,1.0,-6.000000000023874,109239.99999991694,0
CLOSE,SL_HIT,505,1,72.0370105354396,72.0365105354396,-5.000000000023874,1.0,-6.000000000023874,109179.9999999167,0
CLOSE,TP_HIT,506,1,71.8800037945211,71.8920037945211,120.00000000000455,1.0,119.00000000000455,110369.99999991675,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,507,1,72.5400003317083,72.5395003317083,-5.000000000023874,1.0,-6.000000000023874,110309.99999991652,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,508,1,72.71000393733065,72.70950393733065,-5.000000000023874,1.0,-6.000000000023874,110249.99999991628,0
CLOSE,SL_HIT,509,1,72.36001720659334,72.35951720659334,-5.000000000023874,1.0,-6.000000000023874,110189.99999991605,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,510,1,72.01501356650631,72.01451356650631,-5.000000000023874,1.0,-6.000000000023874,110129.99999991582,0
CLOSE,TP_HIT,511,1,72.24000095283269,72.25200095283269,120.00000000000455,1.0,119.00000000000455,111319.99999991586,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,512,1,72.6700166741664,72.6695166741664,-5.000000000023874,1.0,-6.000000000023874,111259.99999991563,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,513,1,72.68501632126139,72.68451632126138,-5.000000000023874,1.0,-6.000000000023874,111199.9999999154,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,514,1,72.60000007093929,72.59950007093929,-5.000000000023874,1.0,-6.000000000023874,111139.99999991516,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,515,1,72.57001945516893,72.56951945516893,-5.000000000023874,1.0,-6.000000000023874,111079.99999991493,0
CLOSE,TP_HIT,516,1,72.51001464539748,72.52201464539748,120.00000000000455,1.0,119.00000000000455,112269.99999991497,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,518,1,72.92500970821654,72.92450970821653,-5.000000000023874,1.0,-6.000000000023874,112209.99999991474,1
CLOSE,TP_HIT,519,1,73.34501905599238,73.35701905599238,120.00000000000455,1.0,119.00000000000455,113399.99999991478,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,520,1,73.63000679882866,73.62950679882866,-5.000000000023874,1.0,-6.000000000023874,113339.99999991455,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,521,1,73.77001890139339,73.76951890139338,-5.000000000023874,1.0,-6.000000000023874,113279.99999991432,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,522,1,74.06501891823626,74.06451891823626,-5.000000000023874,1.0,-6.000000000023874,113219.99999991409,0
CLOSE,SL_HIT,523,1,74.3400141023562,74.3395141023562,-5.000000000023874,1.0,-6.000000000023874,113159.99999991385,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,524,1,74.25000317547072,74.24950317547072,-5.000000000023874,1.0,-6.000000000023874,113099.99999991362,0
CLOSE,SL_HIT,525,1,74.05000082816504,74.04950082816504,-5.000000000023874,1.0,-6.000000000023874,113039.99999991339,0
CLOSE,TP_HIT,526,1,73.61000573063028,73.62200573063028,120.00000000000455,1.0,119.00000000000455,114229.99999991343,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,527,1,73.77001113908484,73.76951113908484,-5.000000000023874,1.0,-6.000000000023874,114169.9999999132,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,528,1,73.46501485868605,73.46451485868604,-5.000000000023874,1.0,-6.000000000023874,114109.99999991296,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,529,1,73.60000816089305,73.59950816089305,-5.000000000023874,1.0,-6.000000000023874,114049.99999991273,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,530,1,73.53000401033806,73.52950401033806,-5.000000000023874,1.0,-6.000000000023874,113989.9999999125,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,531,1,73.37500559591946,73.37450559591946,-5.000000000023874,1.0,-6.000000000023874,113929.99999991227,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,532,1,73.56001872614159,73.55951872614159,-5.000000000023874,1.0,-6.000000000023874,113869.99999991203,0
CLOSE,SL_HIT,533,1,73.5500000387372,73.5495000387372,-5.000000000023874,1.0,-6.000000000023874,113809.9999999118,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,534,1,73.23001200973707,73.22951200973706,-5.000000000023874,1.0,-6.000000000023874,113749.99999991157,0
CLOSE,TP_HIT,535,1,73.23000703069677,73.24200703069677,120.00000000000455,1.0,119.00000000000455,114939.99999991161,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,536,1,73.46000851764646,73.45950851764646,-5.000000000023874,1.0,-6.000000000023874,114879.99999991138,0
CLOSE,TP_HIT,537,1,73.4000081869415,73.4120081869415,120.00000000000455,1.0,119.00000000000455,116069.99999991142,0
CLOSE,TP_HIT,538,1,73.6800179377267,73.6920179377267,120.00000000000455,1.0,119.00000000000455,117259.99999991147,0
CLOSE,SL_HIT,539,1,73.96000131419167,73.95950131419167,-5.000000000023874,1.0,-6.000000000023874,117199.99999991123,0
CLOSE,SL_HIT,540,1,73.4550087882925,73.4545087882925,-5.000000000023874,1.0,-6.000000000023874,117139.999999911,0
CLOSE,TP_HIT,541,1,72.44000576821392,72.45200576821392,120.00000000000455,1.0,119.00000000000455,118329.99999991104,0
CLOSE,SL_HIT,542,1,73.08000158625045,73.07950158625044,-5.000000000023874,1.0,-6.000000000023874,118269.99999991081,0
CLOSE,SL_HIT,543,1,72.95501444231844,72.95451444231844,-5.000000000023874,1.0,-6.000000000023874,118209.99999991058,0
CLOSE,SL_HIT,544,1,72.45001276962606,72.44951276962605,-5.000000000023874,1.0,-6.000000000023874,118149.99999991035,0
CLOSE,TP_HIT,545,1,72.38000669204291,72.39200669204291,120.00000000000455,1.0,119.00000000000455,119339.99999991039,0
CLOSE,TP_HIT,546,1,72.48001869125697,72.49201869125697,120.00000000000455,1.0,119.00000000000455,120529.99999991043,0
CLOSE,SL_HIT,547,1,72.86001567046932,72.85951567046932,-5.000000000023874,1.0,-6.000000000023874,120469.9999999102,0
CLOSE,SL_HIT,548,1,72.61500806941787,72.61450806941787,-5.000000000023874,1.0,-6.000000000023874,120409.99999990997,0
CLOSE,SL_HIT,549,1,72.31001217487922,72.30951217487922,-5.000000000023874,1.0,-6.000000000023874,120349.99999990973,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,550,1,71.9150050971473,71.9145050971473,-5.000000000023874,1.0,-6.000000000023874,120289.9999999095,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,551,1,71.98000009375706,71.97950009375705,-5.000000000023874,1.0,-6.000000000023874,120229.99999990927,0
CLOSE,SL_HIT,552,1,71.61000489212566,71.60950489212566,-5.000000000023874,1.0,-6.000000000023874,120169.99999990904,0
CLOSE,SL_HIT,553,1,71.43000915814436,71.42950915814436,-5.000000000023874,1.0,-6.000000000023874,120109.9999999088,0
CLOSE,SL_HIT,554,1,71.30500651723759,71.30450651723758,-5.000000000023874,1.0,-6.000000000023874,120049.99999990857,0
CLOSE,SL_HIT,555,1,70.69001013032084,70.68951013032084,-5.000000000023874,1.0,-6.000000000023874,119989.99999990834,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,556,1,70.65500352019211,70.65450352019211,-5.000000000023874,1.0,-6.000000000023874,119929.9999999081,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,557,1,70.82001582777586,70.81951582777586,-5.000000000023874,1.0,-6.000000000023874,119869.99999990787,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,558,1,70.78501768765716,70.78451768765716,-5.000000000023874,1.0,-6.000000000023874,119809.99999990764,0
CLOSE,SL_HIT,559,1,70.6400031754969,70.6395031754969,-5.000000000023874,1.0,-6.000000000023874,119749.9999999074,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,560,1,69.7800184511725,69.77951845117249,-5.000000000023874,1.0,-6.000000000023874,119689.99999990717,0
CLOSE,TP_HIT,561,1,69.65000765695031,69.66200765695031,120.00000000000455,1.0,119.00000000000455,120879.99999990722,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,562,1,70.44001151459774,70.43951151459774,-5.000000000023874,1.0,-6.000000000023874,120819.99999990698,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,563,1,70.5300046822341,70.52950468223409,-5.000000000023874,1.0,-6.000000000023874,120759.99999990675,0
CLOSE,TP_HIT,564,1,70.56001259903246,70.57201259903246,120.00000000000455,1.0,119.00000000000455,121949.9999999068,0
CLOSE,SL_HIT,565,1,70.85000799620603,70.84950799620603,-5.000000000023874,1.0,-6.000000000023874,121889.99999990656,0
CLOSE,TP_HIT,566,1,70.86000132452699,70.87200132452699,120.00000000000455,1.0,119.00000000000455,123079.9999999066,0
CLOSE,SL_HIT,567,1,72.5200070118761,72.5195070118761,-5.000000000023874,1.0,-6.000000000023874,123019.99999990637,0
CLOSE,SL_HIT,568,1,72.29101265743807,72.29051265743807,-5.000000000023874,1.0,-6.000000000023874,122959.99999990614,0
CLOSE,SL_AND_TP_SAME_BAR_SL_FIRST,569,1,71.84001963744701,71.83951963744701,-5.000000000023874,1.0,-6.000000000023874,122899.99999990591,0
